Cell_ID,Cell_Type,Batch,Condition,Gene_1,Gene_2,Gene_3,Gene_4,Gene_5,Gene_6,Gene_7,Gene_8,Gene_9,Gene_10,Gene_11,Gene_12,Gene_13,Gene_14,Gene_15,Gene_16,Gene_17,Gene_18,Gene_19,Gene_20
Cell_958,T-cell,Batch2,Disease,34.82044496523628,36.37853383751897,43.332320296593245,48.20250893698726,38.24513892532862,56.21983532678741,41.783709583682004,57.88591230062794,48.10612894955511,48.475820672969775,52.181862703227836,34.562641794724236,66.16097849250943,52.09286623886886,49.63942053934581,67.06922673661566,54.15491392260633,52.31326334110452,53.8112524476791,67.5658413617958
Cell_959,NK,Batch3,Disease,error,51.188592335425795,41.923457661831335,60.34111614955025,32.288203638160724,41.11753112804851,59.79164587617872,61.711391667803525,34.71398805938263,47.07827283273487,51.78387272966888,37.61125846838085,33.06899554259421,44.51598075106384,53.47364739737623,,62.2071556959318,45.58551682298588,35.09842665880088,
Cell_960,Unknown,Batch3,Healthy,36.971046929893916,55.68702732741296,36.94187858640977,51.11451734462128,40.295158641551076,57.18600702829741,47.40408683641856,54.46089117370692,64.85647734945425,,31.99974142653877,50.18882736678449,error,53.2609366372412,55.703554630709924,51.0690151364088,33.70541810739489,48.18350787806661,,70.40431498540488
Cell_961,Unknown,Batch1,Disease,66.25931617581145,60.18109166964727,54.204650693833756,37.917338121618776,40.889427662115324,55.34252840524207,62.530402698132704,,41.36143648675051,64.50256683296392,45.45739727896333,62.56909222776346,46.25917416855781,51.68274946664013,63.24987325873445,53.22617944162895,52.205714567376596,53.96703390889472,65.92979429010893,
Cell_962,Monocyte,Batch1,Healthy,47.024906806951336,44.64777034190908,62.97070068639489,54.87918478297756,35.16777787106131,57.19885800124925,50.82494530786332,47.26894596321411,46.259791248207755,44.15726728810235,43.80509797947923,56.685457109573456,48.984535664974985,42.33119461981329,52.16186772693591,46.32830021198207,error,40.7885967152512,29.946203170156398,error
Cell_963,Unknown,Batch3,Disease,44.136333249360234,32.10977312472983,48.29557002610645,63.69306232111771,46.31801517510574,57.80415082125628,75.73081078517309,50.37276344716321,52.39500048656922,40.53095476347877,63.02925783807926,37.22461705149317,73.25919536218966,55.05164906544839,64.31726976602403,46.860331467312314,55.63916072690124,45.87847449773793,60.633713642996945,50.11831109523203
Cell_964,Unknown,Batch2,Healthy,71.26951668607546,66.96883489346136,51.19615135773071,51.51198606114696,41.0576169241335,49.96314062248808,27.909976506703742,66.02661261188281,37.107111916077656,54.22727376752718,43.7718332510458,34.4154108292729,49.05019106016438,70.435049631508,53.784665237827376,44.7167221466851,41.703988795869336,33.29317351359886,46.49158431885285,59.33838876002442
Cell_965,T-cell,Batch3,Disease,61.48763719963202,,error,50.7925235726433,33.185292220491036,48.71142751911503,59.82279873992228,52.25696104687522,47.55692108224844,39.33467844894196,42.092801623141334,48.1450806730818,40.119058790646875,51.45684339096127,error,34.704142167341935,49.464488016385964,56.36669376702231,44.776218637736086,43.52123167972823
Cell_966,NK,Batch2,Disease,66.22053488763255,64.31416889511739,error,51.0689752398633,50.26849253845924,51.814983047367335,39.97829937109186,61.655192551047705,,40.35871504334564,41.10566712131713,,37.350718476808225,57.83154075069087,42.44077422146243,56.960305920468905,48.04892680467596,62.19552471049852,54.47854336000344,52.238740256449255
Cell_967,NK,Batch3,Disease,35.874030696540174,48.41489630377165,39.51319748928222,57.62476701031382,54.78277911614204,58.65950682679342,43.7549490490167,41.654883467810386,,40.11992528475085,50.57358211244383,47.94189500731162,,52.228081300399836,60.49682549397523,49.74109941731633,49.125767162822996,38.281217693065,34.961662116371556,32.7158006724597
Cell_968,NK,Batch3,Disease,30.347781544494094,46.523295988018305,52.76066314132864,52.770224145903036,50.083899289221144,66.73685965130461,37.328680239969536,31.80998760724796,63.23237290183703,61.629260149924306,42.89389731925148,62.164337605660315,36.02325665114839,,49.07096150062253,58.62156931345899,32.62658615831603,41.80511868797756,69.13459698409514,64.761894201542
Cell_969,NK,Batch3,Disease,56.26590706758932,58.40598956638598,50.074425082896155,49.38167516902769,63.147109518220475,58.842714444556854,38.57080714247645,45.53899068127342,51.25359169850666,45.767185760895906,53.35015506402529,48.85456938163388,51.29312352381805,60.645258319818005,48.006910480139695,43.53668041626958,43.724050735724816,,56.173299386040114,51.4630144709098
Cell_970,Unknown,Batch3,Healthy,41.94073538219611,error,50.98570841018952,,37.3509869043356,48.870076308054664,,,43.35212469833286,42.20632650082741,42.77173195064201,57.16794829764013,31.0427835631189,47.37975860723266,43.919726109656615,40.62043787030893,51.446108106081645,52.70022909484635,50.216850715900016,51.82369762581667
Cell_971,NK,Batch3,Disease,59.185751912848424,42.18248463657895,47.566852669444295,53.57378251888519,50.2643327622789,57.134893003424935,51.01286648853456,44.65018731001072,37.4502555326982,error,67.25700502489637,42.420044226483554,57.87445949382604,47.42060742573798,43.91278795908179,59.55566478575807,53.49817873073674,53.694558470971806,44.476977925628674,70.88218057820585
Cell_972,T-cell,Batch1,Healthy,47.58567024532983,49.01670123717629,55.79733925246622,49.139183643044944,71.79711464405258,44.09137447817105,53.92286859088876,45.40174441647323,error,30.920223202934906,67.67228802888629,42.900903095016474,56.87570293131905,65.62914507425789,53.7511649964605,60.53569832100973,64.94788771519126,57.286090231391356,39.28415221493127,29.518779449815277
Cell_973,Unknown,Batch3,Healthy,49.21112065171376,50.388917820153175,53.50111840481752,59.95292042575377,57.00033561027598,54.436304996071016,61.176398577375195,71.09377995929557,49.25290502488888,38.7863386758206,54.19414484512655,49.92747461748784,38.024555934078286,38.58550309515877,57.727787313479524,57.44643955547498,37.13749398429064,54.300472113831816,38.604999225422894,32.92698675757568
Cell_974,T-cell,Batch1,Disease,48.88647282911494,48.44282760385068,34.94530571111357,51.651926079164824,37.337983493593,58.54121929586232,46.417153438358284,71.46645378447704,58.15813518073422,48.4860428009276,38.57507580809305,52.707031092178056,46.524582151135775,45.29846177684892,37.43397719887733,64.31856226694055,39.39495096353188,48.193241027180115,57.05747291450318,44.913827955702885
Cell_975,Monocyte,Batch3,Healthy,40.454264748159225,50.87485555637006,54.0591035016874,68.64378225752095,40.1310525598455,37.95217846888136,59.321490083880725,60.81078622483598,50.44092027734543,33.576987594965686,69.02512753310265,42.00623604334673,44.87475159984972,42.15582750913966,error,,56.48615543778667,52.93237695219914,44.28220153511589,36.065635682499945
Cell_976,B-cell,Batch3,Healthy,44.760769880805924,30.86002811503302,43.0253973282008,38.015227292270694,56.353818009961536,45.07160572778834,44.99460496667544,28.587350760193033,54.09165894602092,50.04059532841045,40.407276538897214,53.01378004174216,48.45877087622424,36.37810235997112,56.864367050176156,40.418233654484396,38.04479596457062,56.795897480199876,50.554245538169255,58.70044951966891
Cell_977,T-cell,Batch2,Healthy,44.855357756994835,38.33642048671827,67.30028470188834,error,60.562914346372835,52.10920840488562,44.00350586637371,63.15269899731258,56.198711592549294,58.4220012502756,56.335181242389226,56.536328603554146,65.46319794083188,51.6735700104031,70.20150800460385,33.126885123449085,57.00061976186829,41.67987267894459,39.45179943076241,43.82500610298929
Cell_978,T-cell,Batch2,Healthy,51.612184068255424,47.588004071349566,,53.00463355326832,54.14329464734357,45.35012889514944,37.14676785735365,42.57882743913393,45.3722600105573,56.5703630709955,63.4550278417051,,37.38826384196135,39.30378944687045,45.78558479328364,57.808768649726254,54.06747670225322,71.7018801652341,40.94000002903033,66.8088324973836
Cell_979,Monocyte,Batch1,Healthy,,30.8349666395133,35.757140534344316,61.43338366123789,59.34645527474078,55.0929128008548,43.17297852492337,,31.399521489710953,72.04960996435473,,57.51830939260952,26.62117471788656,67.71157042949014,58.207782005195234,49.37374971205362,45.95471736007349,,52.72752769997861,56.58193067942688
Cell_980,T-cell,Batch1,Disease,62.09352709286502,59.487436904493954,45.03558304803572,53.48382698440727,55.786236903869245,error,47.17397324914616,62.756176653647785,44.97024138652284,55.90060085599886,44.211508116786845,60.08345696290997,46.29852606716216,,,53.4281141189718,45.540601169238144,67.80457128006475,,71.34277772178167
Cell_981,T-cell,Batch3,Disease,,55.26656911852764,68.6286250587577,42.20496925079825,51.05538383922115,40.11941515725594,error,54.92488720681603,52.72734099161588,59.25409218991496,53.30317313983251,55.26121448233638,,66.79631523988863,64.23941463918025,51.43673865087842,51.532376112795795,42.84955731734536,47.49594334132502,36.50895946216892
Cell_982,Monocyte,Batch1,Disease,60.23860221214315,64.26292974859432,38.27640036058834,51.6701741377306,54.04857222980867,36.196166115871364,error,54.15823463246143,50.75139209767675,43.26124373644183,41.52575182711317,60.768107579027536,37.93505279495738,error,40.752440536620995,50.122107154766375,43.28902682461895,64.7516452823522,45.65863837801993,52.01400008494734
Cell_983,NK,Batch2,Disease,61.066849332282125,57.48105603061643,error,65.89860984515583,45.03512809436233,59.098309979726665,41.84396007136033,51.83146601040979,42.530796398957285,47.51767623307144,56.923388565164785,54.585805843118486,46.79444339858931,error,45.91085748864022,56.347315700433924,31.19740299333221,57.59348073519856,33.92489995211166,44.641689205111206
Cell_984,Unknown,Batch2,Healthy,46.673880945020635,37.366819857605776,46.40876402744625,51.20108395145703,48.405510622776525,56.71268376051954,36.74875259261405,61.22403018113836,49.437736265257676,65.03215882870107,49.613139481278196,40.12613416677565,43.34276159280933,44.52210842261357,48.68480593229831,54.66468844937076,45.031009998821176,60.89148570330359,69.31850209101154,55.98802545232137
Cell_985,Monocyte,Batch2,Healthy,41.165111737731166,,63.49597362058304,62.137638078354925,49.31304809783952,63.55110963586584,51.051434829773584,34.87091642300155,69.26382776206073,56.00927083383204,41.45315972599337,44.349772931272874,51.40602851494191,40.039347792175576,57.532571405797256,61.2393858517634,44.49691492011502,35.304110715487084,63.691674896600354,47.87837100675431
Cell_986,T-cell,Batch3,Healthy,46.99378720750291,43.080201947940814,41.02028346383884,65.88635460498985,57.694537265881905,35.459862198395896,56.028945776685006,50.70803042306023,39.805591573464625,44.44156106429231,53.299321856138285,46.931438337860875,48.29708847411567,51.78596338145137,51.25308637119643,51.4973596749778,26.10568915033451,49.802868213627356,45.60949917701881,37.17284065866867
Cell_987,Unknown,Batch2,Disease,31.119131627599067,51.91948488997647,62.503276207249655,59.647956714893894,49.169631921072536,59.79261909455478,59.08077142437226,45.515029981224714,46.18111005782416,50.98852349619892,53.650905849420965,62.965732871374314,,58.08534024183156,,54.47961119549165,49.09881776735131,48.4667024609732,38.8436438164748,42.10431898381361
Cell_988,Monocyte,Batch3,Disease,53.85161755483386,65.37100573127069,49.25089267890816,46.96852307669276,27.688404414368986,53.676822656229284,49.95075779365355,44.76193216516362,46.05514594495641,50.83363024584283,37.22210649402443,47.0462844953891,45.645023344730944,55.70791215684399,,54.748467183620285,45.91212579554493,40.54251840898203,65.10964104979985,53.69252317901366
Cell_989,Unknown,Batch1,Disease,error,43.73106197017061,50.210094313983745,53.07512824177245,49.49201751694433,67.53275157259868,46.0287297414703,41.782721362714454,40.1075209013697,47.12848163801994,38.969862230120455,48.28075865104358,49.72327276094876,,54.38881257059073,61.30306565471634,33.823437071665836,42.59652407469606,42.50084755694367,39.47230553109587
Cell_990,B-cell,Batch2,Healthy,,47.38883349289446,42.684690554324185,55.479251783056455,,48.388209785090595,47.46736795773948,43.40064845689092,58.189121742626384,58.834978573788725,37.9442272658851,60.73441822748742,51.57333696560523,51.62535975101467,44.68294809996704,57.39330740773995,31.61059574588899,58.41040042069107,49.96564593397957,57.81724627981047
Cell_991,T-cell,Batch1,Disease,48.64276941573932,44.337881024279646,47.72982300593948,56.540872242828186,46.55283477081149,64.49067767052021,error,38.25559543206301,47.14257774465989,74.99618905100661,48.01052938987098,52.634551937741904,52.13791700010319,64.88369091216633,32.72507227757157,51.48962543451111,47.53430628454916,41.58549105273677,56.971385225033764,46.82543527193774
Cell_992,Monocyte,Batch3,Disease,34.58869821126367,55.594638214961776,52.518710205396275,39.36079967430853,43.21671304971771,46.18014190815882,54.56972076036333,53.45648666623298,60.906300707161876,43.0053647807471,53.47387085104923,44.62674981574407,44.14998040789528,33.279142032734924,46.645394027385315,45.10665014243878,23.71931016453299,44.12274411503541,,43.81484711248509
Cell_993,B-cell,Batch2,Disease,36.91258596815376,28.97054056947829,43.04356083794317,43.62218947540921,37.66723181228899,error,42.41279884418341,54.03635135724967,47.69374303178995,48.85367428226538,53.25392120663902,50.628369636826086,48.26154629280208,57.70770791508881,41.556223740318615,42.16070323092772,40.38016597988421,66.62396552833694,46.23592175579519,47.19612918845389
Cell_994,T-cell,Batch3,Disease,56.495584568917586,33.759134929938426,39.77134202409431,43.02785064284561,45.33737949304647,error,error,53.48385622937597,54.31008666134002,57.93914616538618,49.66252106989346,51.42801658010648,53.15487164222409,54.198877923335544,45.68064781541627,55.02774558063835,,54.361400384921055,error,52.57944456208027
Cell_995,NK,Batch3,Healthy,47.56661317447722,61.9685477636521,66.16225282674839,49.4117388374203,53.52735866618639,67.08088810693314,54.410713824232076,46.914547460048865,,36.43413623781811,41.26412918017356,26.56207032658247,62.698684544646824,38.95241514228438,56.47556458410185,38.32974917433229,41.49568730651752,36.57976870803856,43.128214704231496,
Cell_996,B-cell,Batch2,Disease,34.82167776403673,41.94083820310078,51.803844956957214,44.57506955420868,59.10662595125581,49.52399110438214,32.007805156905484,54.63671203237717,24.430163671960152,36.04747893467945,47.3725717043801,47.978588532461146,60.994940127649414,,,41.3520509240796,57.87170780958734,33.410174400741596,,47.154273647900915
Cell_997,NK,Batch2,Disease,56.37878099419018,70.3609715731739,61.90136290235773,37.22059362672451,,59.48883479931911,51.8526757462227,46.742255822168055,40.889583704996156,48.06708638049276,36.91488934775403,65.51612771194729,73.99376761887778,54.263417280004205,57.52102928921088,47.23175523047688,48.12121699626393,52.78248590998949,46.494833876793315,42.150260363969565
Cell_998,T-cell,Batch1,Healthy,,47.75093661785418,71.80468247993687,41.35003065781861,40.89682028149983,error,51.72597387302008,error,46.48444618990182,33.970485387820105,46.64252561327884,61.01112745724624,50.49058215306405,37.884669663879265,52.05586736304042,39.63374250333047,59.49797896722681,48.238712770137624,72.62636457721405,53.19840268634935
Cell_999,T-cell,Batch3,Disease,49.07303854191358,49.66213604786248,58.22385829884759,40.35210071248416,60.28920764154873,50.41336397012268,63.59522444076914,,43.284707264114566,error,48.15785971026564,41.407292620655106,67.1554572552374,,62.06792544511251,65.78287248070882,59.33658337881546,34.42602710678447,57.85067956640368,52.67296184759111
